tokens;week;sum
ebgfxgakcv;35;1
ebncdfhbkd;35;1
echo;35;1
ecological;35;1
economic;35;24
economies;35;1
economy;35;30
ecosystem;35;1
ed;35;2
edge;35;1
education;35;8
educational;35;1
educators;35;3
effective;35;19
effectively;35;1
effects;35;3
efficacy;35;1
efficiency;35;2
effort;35;7
efforts;35;23
ejmwj9ovhc;35;1
el;35;2
eldercare;35;1
elderly;35;2
elected;35;1
elections;35;7
electric;35;7
electrical;35;2
elevated;35;2
eligibility;35;1
eligible;35;9
eliminate;35;1
elizabeth;35;1
else's;35;1
email;35;1
embarrassment;35;1
embassy;35;2
embers;35;1
embodies;35;1
embrace;35;1
embraced;35;1
embraces;35;1
emergency;35;11
emerging;35;1
emgbh13t7w;35;1
emily;35;1
emilyassembly;35;1
emissions;35;2
emissions­;35;1
empathy;35;1
emphatic;35;1
employed;35;2
employees;35;1
empowering;35;1
en;35;1
enable;35;2
enacted;35;6
enacting;35;1
encapsulates;35;1
encountered;35;1
encourage;35;9
encouraged;35;1
encourages;35;1
encouraging;35;3
endangers;35;1
endorsed;35;1
endured;35;1
energized;35;1
energy;35;21
energyinnovation;35;1
enfaymbz7m;35;1
enforce;35;8
enforced;35;1
enforcement;35;19
enforcement’s;35;1
enforcing;35;2
engines;35;1
enhance;35;3
enjoy;35;2
enjoying;35;1
enk5gzffb0;35;1
enroll;35;8
enrolled;35;1
enrolling;35;1
enrollment;35;30
enshrining;35;1
ensnare;35;1
ensure;35;37
ensured;35;1
ensures;35;3
ensuring;35;4
enter;35;3
entertainment;35;2
enthusiastically;35;1
entire;35;4
entities;35;1
entitled;35;2
entity;35;1
entrepreneurs;35;1
entrusted;35;2
environment;35;5
environmental;35;3
environments;35;1
enzi;35;4
eomlpr8msc;35;1
epa;35;3
epidemic;35;3
epidemiologist;35;1
epipens;35;1
epwmatqg34;35;1
equal;35;1
equality;35;1
equation;35;1
equip;35;1
equipment;35;4
equitable;35;2
equity;35;5
eqxyuzr9x0;35;1
era;35;1
erdwlt9uj7;35;1
erecting;35;1
eric;35;1
erie;35;1
escape;35;1
essential;35;4
essentially;35;1
establish;35;3
established;35;1
establishes;35;1
este;35;1
estimated;35;1
ethanol;35;1
europe;35;1
ev;35;3
evac;35;2
evacuate;35;3
evacuated;35;1
evacuating;35;3
evacuation;35;3
evade;35;1
event;35;1
everyday;35;2
everyone’s;35;1
evicted;35;1
eviction;35;21
evictionmoratorium;35;1
evictions;35;1
evidence;35;5
evident;35;1
evolve;35;1
ew7qd0chqb;35;1
ewttejhkdw;35;1
exacerbated;35;2
exact;35;1
exceed;35;1
exceptional;35;1
excesses;35;1
exchange;35;1
excited;35;2
exciting;35;1
exclude;35;1
excuse;35;1
executing;35;1
executive;35;1
existence;35;1
existing;35;3
exit;35;1
exlg5xunqg;35;6
exodus;35;1
expand;35;17
expanded;35;4
expanding;35;9
expansion;35;3
expect;35;1
expedite;35;2
expel;35;2
expense;35;1
expenses;35;2
expensive;35;3
experience;35;5
experiencing;35;6
explain;35;3
explicar;35;1
exploding;35;1
exposed;35;1
exposing;35;1
exposure;35;3
exposures;35;1
extend;35;8
extended;35;5
extending;35;1
extra;35;1
extraordinary;35;1
extreme;35;6
extremely;35;1
extremism;35;1
extremist;35;1
exuadoncop;35;1
ey5pjhaubr;35;1
ey8cbxyxl1;35;1
eye;35;3
eyes;35;2
eyfim4ryko;35;1
eyx6egoaj4;35;1
f3ixwobl4l;35;1
f55xtdqlol;35;1
f6exbpkgrx;35;1
f6jkjkkhcy;35;1
f6toyvlekg;35;1
facebook;35;3
facebook’s;35;4
faced;35;3
facilitate;35;1
facilities;35;5
facility;35;4
facing;35;4
factcoalition;35;1
factcoalition's;35;1
faculty;35;1
fail;35;2
failing;35;3
fails;35;3
failure;35;1
fair;35;5
fairer;35;2
fairness;35;1
fairpark;35;1
faith;35;2
faithfully;35;1
fall;35;2
fallout;35;3
false;35;2
familiar;35;2
familiarity;35;1
familias;35;1
families;35;57
family;35;27
famine;35;1
farm;35;1
farmers;35;3
farms;35;2
fast;35;5
faster;35;2
fatalities;35;1
fatigue;35;2
fauci;35;3
faulknerfocus;35;1
favor;35;1
fbbspgexbj;35;1
fcerixzbnp;35;1
fdr;35;4
fdr’s;35;1
fear;35;9
feasible;35;1
feasibly;35;1
feature;35;1
feb;35;2
february;35;1
federal;35;33
federalize;35;2
federally;35;1
feds;35;1
feel;35;2
feeling;35;1
feet;35;2
fellow;35;4
felons;35;1
fema;35;2
fest;35;1
fetish;35;1
fever;35;1
fhmswzkrj1;35;1
fhqturd1sy;35;1
fhyo9nvzjk;35;1
field;35;4
fierce;35;2
fight;35;17
fighting;35;16
fights;35;2
file;35;2
filed;35;1
filibuster;35;1
fill;35;2
filled;35;1
filling;35;2
filter;35;2
final;35;4
finally;35;7
finances;35;1
financial;35;3
financially;35;1
finding;35;1
findings;35;1
fine;35;2
finish;35;1
fire;35;9
firefighters;35;5
fires;35;4
firms;35;2
firstavenue;35;1
fiscal;35;1
fisheries;35;1
fits;35;1
fitting;35;1
fix;35;4
fixed;35;1
fj4pztzmhv;35;1
fjw13cq4es;35;1
fk7miudurb;35;2
flagrante;35;1
flawed;35;7
flaws;35;2
flee;35;1
flf6ylingv;35;1
floor;35;6
florida;35;5
florida's;35;1
florida’s;35;1
floridians;35;1
flouting;35;1
flsheriffs;35;1
flush;35;1
fmr;35;1
fnka18zafc;35;1
fobnjymwaj;35;1
focused;35;3
focuses;35;1
focusing;35;1
folks;35;10
follow;35;6
food;35;12
foolish;35;1
foot;35;2
for‌;35;1
forbes;35;1
force;35;4
forced;35;11
forces;35;4
forcing;35;4
fore;35;1
foreign;35;2
forest;35;1
foresters;35;1
forget;35;1
forgotten;35;1
fort;35;1
forthepeople;35;1
forthepeopleact;35;4
fortunately;35;1
forward;35;9
fossil;35;4
fought;35;8
found;35;1
foundations;35;1
fox59;35;1
foxandfriends;35;2
foxbusiness;35;1
foxnews;35;2
foxnews⁩;35;1
fpcioarpxx;35;1
fqvxclgihn;35;1
fragile;35;1
framework;35;4
frances;35;2
francie;35;1
francisco;35;2
frank;35;1
franklin;35;2
free;35;29
freedom;35;8
freedoms;35;1
freely;35;1
freight;35;2
frequent;35;1
friday’s;35;1
friend;35;4
friendly;35;1
friends;35;6
front;35;4
frontline;35;3
frontlines;35;2
frvzfucvwp;35;1
fsacast;35;1
fsm5u5drtl;35;1
fsu9nzmtss;35;1
ftc;35;2
ftgndogfot;35;1
ftgv1lkrqj;35;1
fuel;35;1
fueling;35;2
fuels;35;4
fulfill;35;1
fulfilled;35;1
fun;35;1
fund;35;14
fundamentally;35;2
funded;35;2
funding;35;28
funds;35;9
funeral;35;2
fuse;35;1
future;35;25
fvxby0llui;35;1
fxhvvhkrdd;35;4
fxhzbrzorq;35;1
fy22;35;1
fyzggqor3v;35;1
g3aln2uvqh;35;1
g871exymak;35;1
g8yummaqfu;35;1
ga;35;1
gain;35;1
gained;35;1
gains;35;1
gallon;35;2
game;35;1
games;35;1
gaoa;35;1
gap;35;1
gas;35;4
gaskets;35;1
gasoline;35;2
gate;35;1
gateway;35;4
gateways;35;1
gather;35;1
gathered;35;1
gczx4d57fd;35;1
gear;35;2
gel8eltjhr;35;1
gender;35;2
gene;35;1
genera;35;1
generals;35;1
generation;35;4
generational;35;1
generations;35;15
geopolitical;35;1
georgia;35;9
georgia's;35;1
georgian;35;5
georgians;35;2
getcovered;35;10
getvaccinated;35;3
getvaccinatednow;35;1
ghjodnerl7;35;1
gibvp7lawo;35;1
gig;35;1
girls;35;2
giveaway;35;1
giving;35;4
glad;35;8
glalr6fdzv;35;1
glaring;35;1
glass;35;1
global;35;6
gloves;35;1
gnbn65sbtm;35;1
goal;35;1
goals‌;35;1
gold;35;2
golden;35;1
googl;35;1
google's;35;1
gop;35;3
gov;35;4
gov't;35;1
gov’t;35;2
governance;35;2
governed;35;2
government;35;13
government’s;35;1
governments;35;2
governor;35;1
govevers;35;1
govholcomb;35;1
govsisolak;35;1
govt;35;1
gqmlmdphyz;35;1
grab;35;2
grade;35;2
grandchildren;35;1
grande;35;1
grandson;35;1
granite;35;3
grant;35;4
grants;35;7
grateful;35;3
gratitude;35;1
grave;35;2
greatamericanoutdoorsact;35;4
greece;35;3
green;35;11
greennewdeal;35;2
grew;35;1
grid;35;2
grip;35;1
ground;35;1
grow;35;4
growing;35;4
grows;35;1
growth;35;3
gstuwulzgl;35;1
gt;35;2
guantánamo;35;1
guaranteed;35;1
guaranteeing;35;1
guard;35;4
guest;35;1
guidance;35;4
guidelines;35;1
gun;35;10
guns;35;3
gut;35;1
gutted;35;4
h9ghnog3cs;35;1
habitable;35;1
hackers;35;1
hagerty.senate.gov;35;1
hailed;35;1
haiti;35;1
hajdu;35;1
hale;35;1
half;35;2
hallmarks;35;1
hampers;35;1
hampshire;35;3
hampshire's;35;2
hand;35;2
handgun;35;1
handle;35;1
handling;35;1
handouts;35;1
hands;35;1
haphazard;35;1
happen;35;2
happened;35;4
happening;35;2
happy;35;3
harasses;35;1
harassing;35;1
hard;35;10
harder;35;1
hardest;35;1
hardship;35;1
hardware;35;1
hardworking;35;5
harm;35;1
harm’s;35;1
harmful;35;3
harming;35;1
harness;35;1
harris;35;2
harvesting;35;1
has‌;35;2
hasty;35;2
hate;35;7
hatred;35;1
haven’t;35;8
hawai‘i;35;2
hawaii;35;2
hawley;35;1
hawley's;35;1
hawley’s;35;1
hazards;35;1
hbsyxl740d;35;1
hc3w8t8yd9;35;1
he’d;35;1
he’s;35;3
he7ljyhv8v;35;1
head;35;6
headed;35;3
heading;35;1
heal;35;1
health;35;212
health’s;35;1
healthcare;35;22
healthcareawarenessmonth;35;3
healthier;35;2
healthsourceri;35;1
healthy;35;15
healthytexas;35;1
hear;35;3
heard;35;4
hearing;35;2
heart;35;3
heartbeat;35;1
heartbreaking;35;1
hearts;35;1
heat;35;7
heather;35;2
heatwave;35;1
height;35;1
held;35;5
helicopters;35;1
helm;35;1
helped;35;12
helping;35;5
helps;35;5
hepa;35;1
hepatitis;35;2
here’s;35;4
heroes;35;3
heroic;35;1
heroism;35;1
hesitancy;35;1
heyer;35;2
hfrwkfuoti;35;1
hgehqffcre;35;1
hidalgocounty;35;1
hide;35;1
highlight;35;1
highlighting;35;2
highway;35;3
highways;35;1
hike;35;1
hikes;35;6
hill;35;1
hindsight;35;1
hire;35;2
hiring;35;2
historic;35;13
history;35;2
hit;35;2
hitting;35;1
hj29uyo5tg;35;1
hjyfyilt57;35;1
hkd3aporrl;35;1
hlcjwip3qa;35;1
hltjhzxe4b;35;1
hogan;35;2
hoge;35;1
hold;35;3
holds;35;1
hole;35;1
home;35;25
homeland;35;1
homelessness;35;1
homendy;35;1
homes;35;7
honor;35;14
honored;35;2
honoring;35;1
hook;35;1
hoosiers;35;2
hope;35;4
hoped;35;1
hopeful;35;2
hoping;35;1
hopkins;35;1
hornets;35;1
hornetsrising;35;1
horrible;35;2
horror;35;1
horse;35;2
hospital;35;4
hospitalization;35;4
hospitals;35;4
hosting;35;1
hot;35;1
hotline;35;1
house;35;7
housedemocrats;35;1
households;35;1
housing;35;8
hs7xydtcij;35;1
hsgac;35;1
hsqgf8ugvi;35;1
https;35;615
huff;35;1
huge;35;4
human;35;14
